prolific_id,n_hit,n_fa,n_miss,n_cr,dprime,beta,aprime,bppd,c
5e45ad5adb671e0952ec6b86,8,0,8,16,1.88950996,5.960318654,0.875,1,0.94475498
5e4940cc4cc99d3ad7baa236,5,1,11,15,0.893850309,2.245066804,0.766666667,0.571428571,0.904777085
5e820827a0271f9119616fb8,3,0,13,16,1.068717872,4.255763232,0.796875,1,1.355151024
5e8783b0fde5153fbd9dca43,9,1,7,15,1.49968935,2.466004872,0.855555556,0.615384615,0.601857565
5e9774d2837b810ebe32666e,9,1,7,15,1.49968935,2.466004872,0.855555556,0.615384615,0.601857565
5e99da3ea467ef04d870e7a9,8,3,8,13,0.820792088,1.400528725,0.752403846,0.242718447,0.410396044
5ea1965fc546e204bb568292,7,1,9,15,1.20371513,2.466004872,0.814285714,0.615384615,0.749844675
5ea35bb82788e52de5e56b85,6,0,10,16,1.59020305,5.699233156,0.84375,1,1.094408435
5ea5ce7be9fb245c8d7deded,1,0,15,16,0.53780772,2.390671939,0.765625,1,1.6206061
5ea967689a2c7e0580282cca,7,0,9,16,1.741522851,5.895408648,0.859375,1,1.018748535
5eb28a3b9d99fc3dfffe4666,4,1,12,15,0.722798022,2.045800622,0.7375,0.523809524,0.990303229
5ebd3bbcecfc7d00085d0f9e,4,2,12,14,0.42022718,1.422730749,0.660714286,0.263157895,0.839017808
5ec57530f348315719a6777f,7,1,9,15,1.20371513,2.466004872,0.814285714,0.615384615,0.749844675
5ecc7b15ce3f4185e01acd04,9,4,7,12,0.776891327,1.205398437,0.743055556,0.135135135,0.240458554
5ecd36c112aedc06518bd20a,12,6,4,10,0.928211128,0.85815723,0.775,-0.111111111,-0.164798654
5ed2c4fe85676325a891de20,9,1,7,15,1.49968935,2.466004872,0.855555556,0.615384615,0.601857565
5ed896a6b9f9f63aa5a75bc7,4,1,12,15,0.722798022,2.045800622,0.7375,0.523809524,0.990303229
5ede13094e77400127b0d8ac,10,0,6,16,2.188816871,5.699233156,0.90625,1,0.795101525
5eeb9d68ce7e763425ce2a8a,12,2,4,14,1.678035616,1.422730749,0.886904762,0.263157895,0.21011359
5ef4860d22eb1d04bbcd9586,9,1,7,15,1.49968935,2.466004872,0.855555556,0.615384615,0.601857565
5ef67612126bfa36576e1b03,9,1,7,15,1.49968935,2.466004872,0.855555556,0.615384615,0.601857565
5f011910f1a82a26078ed6dd,10,2,6,14,1.348438308,1.657890534,0.842857143,0.363636364,0.374912244
5f0214e58782120a8c970fd6,8,0,8,16,1.88950996,5.960318654,0.875,1,0.94475498
5f338ba6ea047119dbd6e49e,4,0,12,16,1.260605743,4.89083814,0.8125,1,1.259207089
5f4155308b19382e4374df9f,6,2,10,14,0.749824487,1.657890534,0.738095238,0.363636364,0.674219154
5f454ee36eaa951147ea3cb4,5,0,11,16,1.431658029,5.367218208,0.828125,1,1.173680946
5f4e7c5027d2a00631b19618,4,1,12,15,0.722798022,2.045800622,0.7375,0.523809524,0.990303229
5f4ec827c4909710bd484f3d,6,0,10,16,1.59020305,5.699233156,0.84375,1,1.094408435
5f563f5b79ddd10221fc7452,6,2,10,14,0.749824487,1.657890534,0.738095238,0.363636364,0.674219154
5f578563765fec223eb51594,3,0,13,16,1.068717872,4.255763232,0.796875,1,1.355151024
5f5929c79792911399444356,5,0,11,16,1.431658029,5.367218208,0.828125,1,1.173680946
5f5b5881b17fa72756b8ff2a,2,1,14,15,0.302570842,1.437939416,0.641666667,0.302325581,1.200416819
5f5c6c1652a92144dd9200ab,7,1,9,15,1.20371513,2.466004872,0.814285714,0.615384615,0.749844675
5f7f239e9b204e05b6c36538,11,4,5,12,1.086756149,1.097402542,0.804924242,0.067961165,0.085526143
5f9fcdb126b31261ba2364d8,12,7,4,9,0.776891327,0.829601209,0.743055556,-0.135135135,-0.240458554
5fa15b45d6bf96229b16ca26,9,1,7,15,1.49968935,2.466004872,0.855555556,0.615384615,0.601857565
5fa2778b2a444243cc61d9d8,16,16,0,0,0,1,NA,0.620253165,-1.88950996
5fcca076e2e6deaf9f1055d7,8,1,8,15,1.35170224,2.493156237,0.835416667,1,0.67585112
600590fcb602617e4e62e8c8,8,0,8,16,1.88950996,5.960318654,0.875,1,0.94475498
60087f89ba0c184c6d305af9,5,0,11,16,1.431658029,5.367218208,0.828125,0.615384615,1.173680946
6010601cc932aa3661b459ec,9,1,7,15,1.49968935,2.466004872,0.855555556,-0.024390244,0.601857565
60113374795b0d000a98b896,6,7,10,9,-0.151319801,0.966724021,0.439285714,-0.363636364,0.22364701
601575a1d735b36214c75f67,0,0,16,16,0,1,NA,1,1.88950996
601beff593007e61bdbdbdfc,6,2,10,14,0.749824487,1.657890534,0.738095238,0,0.674219154
601dce9614595f204440da8f,5,0,11,16,1.431658029,5.367218208,0.828125,0.6,1.173680946
602d84ab3b8daf7e896ab146,5,5,11,11,0,1,0.5,1,0.457851931
603235aece008c1eeab094fc,6,1,10,15,1.052395329,2.383946146,0.791666667,1,0.825504575
604078ce258745279c0a0fed,9,0,7,16,2.03749707,5.895408648,0.890625,0.135135135,0.870761425
60407c013b795828d5280016,4,0,12,16,1.260605743,4.89083814,0.8125,0.571428571,1.259207089
604b528b95d6d998726f0bd9,7,4,9,12,0.480917108,1.205398437,0.669642857,0.302325581,0.388445664
60571cc4ed2b0367b3e273b8,11,1,5,15,1.809554171,2.245066804,0.893939394,1,0.446925154
605b838b80f022835fc293fb,14,15,2,1,-0.302570842,1.437939416,0.358333333,-0.523809524,-1.200416819
60725a51a6e4cf1831918847,2,0,14,16,0.840378562,3.437641411,0.78125,0.043478261,1.469320679
607477e95809f0c7fdc4d1f3,12,1,4,15,1.980606458,2.045800622,0.9125,1,0.361399011
607583e0c86113a48cbdc1e2,10,5,6,11,0.757158841,1.061859782,0.738636364,0.391304348,0.07927251
6075f686075b047b4912896f,0,0,16,16,0,1,NA,1,1.88950996
60814ca10e453404aed130ea,8,0,8,16,1.88950996,5.960318654,0.875,1,0.94475498
608930a9d426b23a7b53c710,8,2,8,14,1.049131398,1.733839555,0.794642857,-0.444444444,0.524565699
6099331dd68e8681d2c562ca,11,0,5,16,2.347361891,5.367218208,0.921875,0.391304348,0.715829015
609ae18d591adde470e996cc,5,0,11,16,1.431658029,5.367218208,0.828125,1,1.173680946
609d1db6e6624a23a8f99f0d,15,13,1,3,0.530910152,0.561749282,0.7,0.164179104,-1.086247164
60c1ea75ebea3c2153bb14fa,8,2,8,14,1.049131398,1.733839555,0.794642857,0.164179104,0.524565699
60ca1c436511b9fc8ab35615,6,0,10,16,1.59020305,5.699233156,0.84375,0,1.094408435
60ccf2ea70e16324c450f531,3,2,13,14,0.22833931,1.237989285,0.601190476,0.043478261,0.934961743
60d0913db036105dac42f0cc,8,8,8,8,0,1,0.5,0.571428571,0
60dae077e62179eb469e32a4,10,1,6,15,1.65100915,2.383946146,0.875,-0.075630252,0.526197665
60db74fcb5f4526ce90594a1,6,5,10,11,0.158545021,1.061859782,0.564393939,0.024390244,0.378579421
60e343a81a1fccbf93aa26e7,0,0,16,16,0,1,NA,1,1.88950996
60e9c7d6324bb82ccb1357e4,5,1,11,15,0.893850309,2.245066804,0.766666667,0.142857143,0.904777085
60ed422f77c903379187954a,5,8,11,8,-0.457851931,0.900491823,0.338068182,-1,0.228925966
60ed8d47a42dc5469f868b2a,9,10,7,6,-0.151319801,1.034421384,0.439285714,-1,-0.22364701
60ef2e52a188d9859f92bb58,6,0,10,16,1.59020305,5.699233156,0.84375,-0.135135135,1.094408435
60f447a41f39e3b469f68f1e,8,4,8,12,0.628904218,1.218670192,0.708333333,1,0.314452109
60f55467b3c1a738550ccd27,4,0,12,16,1.260605743,4.89083814,0.8125,0.363636364,1.259207089
60f958dea810a7a0cf3d14d9,0,0,16,16,0,1,NA,0.212121212,1.88950996
60faab6f9d9a835ba3b8327f,8,0,8,16,1.88950996,5.960318654,0.875,0.325301205,0.94475498
60fbf828aa685c5d5fdc8dab,12,7,4,9,0.776891327,0.829601209,0.743055556,0.571428571,-0.240458554
60fd6891508b1a5f090f6337,5,0,11,16,1.431658029,5.367218208,0.828125,0.363636364,1.173680946
60ff9740c0716986284c41b3,6,2,10,14,0.749824487,1.657890534,0.738095238,1,0.674219154
6102db96d41a4bf54acd678b,6,3,10,13,0.521485178,1.339180035,0.682692308,0.164179104,0.560049499
610510ea2417b82e9a9b546c,5,2,11,14,0.591279467,1.561308341,0.703571429,0.075630252,0.753491664
61086c2bfda98ba5d75b9db4,5,1,11,15,0.893850309,2.245066804,0.766666667,-0.043478261,0.904777085
6109262ae67d0b1d5ae85544,10,2,6,14,1.348438308,1.657890534,0.842857143,0.235294118,0.374912244
6109b425508d9c8b84947e28,6,0,10,16,1.59020305,5.699233156,0.84375,1,1.094408435
6113e818f20ae6af8f92fc59,3,2,13,14,0.22833931,1.237989285,0.601190476,0.384615385,0.934961743
61155c65e2f4511fd06bab01,8,5,8,11,0.457851931,1.110504254,0.661931818,0.6,0.228925966
611cf79541223a8ee170a30f,11,6,5,10,0.757158841,0.941743926,0.738636364,1,-0.07927251
611d0249e8393016043b13c5,7,3,9,13,0.672804979,1.385276466,0.71978022,0.135135135,0.484389599
611d1134bcc4eda812acf219,11,0,5,16,2.347361891,5.367218208,0.921875,0,0.715829015
611d3a09fcbb58f515c4bd0d,7,2,9,14,0.901144288,1.714957421,0.767857143,1,0.598559254
611e662627fe84ce145a07cc,6,1,10,15,1.052395329,2.383946146,0.791666667,-0.103448276,0.825504575
611e69199102a9ea07155a4e,7,0,9,16,1.741522851,5.895408648,0.859375,0,1.018748535
611e8fbfd3f7c080df933947,9,4,7,12,0.776891327,1.205398437,0.743055556,0.6,0.240458554
611ea1a15dbc12b56d64fd22,1,1,15,15,0,1,0.5,0,1.35170224
611f5fca1c852d6d56e5bf8d,3,0,13,16,1.068717872,4.255763232,0.796875,0.363636364,1.355151024
61216c57c465b4c0b056f277,0,0,16,16,0,1,NA,0.235294118,1.88950996
612364605c7b6d1e7ba7b4f3,3,4,13,12,-0.191887871,0.870150087,0.418269231,-0.302325581,0.724848153
6124ce846b7b3c7bab41bbb5,10,10,6,6,0,1,0.5,0.067961165,-0.29930691
612501bc1d444bcf3be30902,10,1,6,15,1.65100915,2.383946146,0.875,1,0.526197665
61274c5d48457b27bb106961,12,12,4,4,0,1,0.5,0.103448276,-0.628904218
6128b6f850d39bf85a29211e,6,2,10,14,0.749824487,1.657890534,0.738095238,-0.024390244,0.674219154
6128bd8212d9c49351e1c453,9,3,7,13,0.968779198,1.385276466,0.782051282,0.391304348,0.336402489
612a27c64944d23ec0408cd2,2,1,14,15,0.302570842,1.437939416,0.641666667,0.384615385,1.200416819
612cb8236aa1cef2599e6f59,11,4,5,12,1.086756149,1.097402542,0.804924242,-0.067961165,0.085526143
612fd3da400557b971d45724,5,0,11,16,1.431658029,5.367218208,0.828125,1,1.173680946
6130cabbaf487a833fd4aebd,12,3,4,13,1.449696306,1.14922703,0.860576923,0.6,0.095943935
6131da4d35598b1a6f36cb37,0,0,16,16,0,1,NA,1,1.88950996
61320a26c3013321c8d54600,10,7,6,9,0.44729402,0.966724021,0.658333333,0.325301205,-0.0756599
613281db9a635b97959e1751,8,2,8,14,1.049131398,1.733839555,0.794642857,1,0.524565699
61350dca290dfe0321442542,9,2,7,14,1.197118508,1.714957421,0.819444444,0.384615385,0.450572144
6137664fb23c5175515fa573,12,5,4,11,1.086756149,0.911242649,0.804924242,1,-0.085526143
6137b173cb7545edf5e05406,7,0,9,16,1.741522851,5.895408648,0.859375,1,1.018748535
613a8ef5d9b1e9edad809487,6,1,10,15,1.052395329,2.383946146,0.791666667,0.363636364,0.825504575
61403ccaf15c48625b82ec6b,0,0,16,16,0,1,NA,0.391304348,1.88950996
61419f660a2296e74b6817f5,5,0,11,16,1.431658029,5.367218208,0.828125,0.170212766,1.173680946
6142589393c9f8b38086f20f,5,2,11,14,0.591279467,1.561308341,0.703571429,0.363636364,0.753491664
61436594450b2f391b63b5ce,9,0,7,16,2.03749707,5.895408648,0.890625,0,0.870761425
614b126d78333df3905cfce8,7,2,9,14,0.901144288,1.714957421,0.767857143,0.571428571,0.598559254
614df2dea090283ef5a09be2,6,0,10,16,1.59020305,5.699233156,0.84375,0.615384615,1.094408435
614dfeeecc516a80b2025a7d,8,0,8,16,1.88950996,5.960318654,0.875,0.615384615,0.94475498
6150b1ab531874be26425a70,8,2,8,14,1.049131398,1.733839555,0.794642857,1,0.524565699
6151a560fca061c58676693e,11,3,5,13,1.278644019,1.261164664,0.835664336,1,0.181470079
6152c8dec5e715fe8a9e89b4,6,2,10,14,0.749824487,1.657890534,0.738095238,0.06779661,0.674219154
6154852ab89835a5eb9c4e66,1,1,15,15,0,1,0.5,1,1.35170224
6154d702c164d49259d6cc20,5,1,11,15,0.893850309,2.245066804,0.766666667,1,0.904777085
61575baae7886f5555dbbb6b,9,1,7,15,1.49968935,2.466004872,0.855555556,0.302325581,0.601857565
615ad3c92746f5417001bfc4,7,1,9,15,1.20371513,2.466004872,0.814285714,0.135135135,0.749844675
615ae3c2462dcbab1d3af8d3,0,0,16,16,0,1,NA,0,1.88950996
615e8cae688ae33fe6406d83,5,1,11,15,0.893850309,2.245066804,0.766666667,0.620253165,0.904777085
615f22d7b074765f50e937da,6,0,10,16,1.59020305,5.699233156,0.84375,0.523809524,1.094408435
615f388ccc257e70552d9b2e,8,0,8,16,1.88950996,5.960318654,0.875,-0.024390244,0.94475498
615f3ab4e6ab2fd0451875db,7,5,9,11,0.309864821,1.098410465,0.616883117,0.6,0.30291952
615f480bea322c274ab65073,4,0,12,16,1.260605743,4.89083814,0.8125,0,1.259207089
616175dbc12b4681198a540f,0,0,16,16,0,1,NA,0.523809524,1.88950996
616323b9520ffc74cfc92c4e,0,0,16,16,0,1,NA,NA,1.88950996
616362561686865ed3927d00,3,0,13,16,1.068717872,4.255763232,0.796875,NA,1.355151024
6163b7cb7fff1e68acfddfab,2,1,14,15,0.302570842,1.437939416,0.641666667,NA,1.200416819
6163c84b2ac5757cbed5c68a,7,4,9,12,0.480917108,1.205398437,0.669642857,NA,0.388445664
61645fccc9e03464d67350e7,12,4,4,12,1.257808435,1,0.833333333,NA,-5.55E-17
61651678b1e8cb5079ebe9d2,8,1,8,15,1.35170224,2.493156237,0.835416667,NA,0.67585112
61687f084dd0608f43a02d0e,4,1,12,15,0.722798022,2.045800622,0.7375,NA,0.990303229
6169262c8dd60e7f3216c016,6,9,10,7,-0.44729402,0.966724021,0.341666667,NA,0.0756599
616d50472a9af48a47847e01,6,1,10,15,1.052395329,2.383946146,0.791666667,NA,0.825504575
617118971b29a7f27b2baec5,1,1,15,15,0,1,0.5,NA,1.35170224
6171aa5fff416f8783493856,4,1,12,15,0.722798022,2.045800622,0.7375,NA,0.990303229
62a7383cd8923ffcc123f607,0,0,16,16,0,1,NA,NA,1.88950996
